;date;age;job;relation;education;defaut;balance;pret_immo;pret_perso;contact;duree_contact;nb_contact;nb_j_dernier_contact;nb_contact_derniere_campagne;resultat_derniere_campagne;statut
31323;2009-03-12;63;Retraité;Divorcé;Primaire;No;1840;No;No;Portable;71;3;-1;0;;Suppression
31324;2009-03-12;70;Retraité;Marié;;No;1236;No;No;Portable;58;4;-1;0;;Refus
31325;2009-03-12;44;Manager;Marié;Tertiaire;No;423;No;No;Portable;2330;5;-1;0;;Souscrit
31326;2009-03-12;33;Technicien;Célibataire;Tertiaire;No;258;No;No;Portable;80;4;-1;0;;Souscrit
31327;2009-03-12;49;Technicien;Divorcé;Tertiaire;No;1807;Yes;No;Portable;229;1;-1;0;;Souscrit
31328;2009-03-12;53;Services;Divorcé;Secondaire;No;0;No;No;Portable;80;2;-1;0;;Souscrit
31329;2009-03-12;31;Manager;Divorcé;Tertiaire;No;71;No;No;Portable;119;1;-1;0;;Souscrit
31330;2009-03-12;61;Admin;Marié;Tertiaire;No;1332;No;No;Portable;156;1;-1;0;;Souscrit
31331;2009-03-12;37;Manager;Célibataire;Tertiaire;No;33;Yes;No;Portable;186;1;-1;0;;Souscrit
31332;2009-03-12;64;Retraité;Marié;;No;2923;No;No;Portable;120;1;-1;0;;Refus
31333;2009-03-12;58;Indépendant;Marié;Tertiaire;No;5810;No;No;Portable;139;1;-1;0;;Souscrit
31334;2009-03-12;30;Manager;Célibataire;Tertiaire;No;3473;No;No;Portable;1209;2;-1;0;;Souscrit
31335;2009-03-12;25;Manager;Célibataire;Tertiaire;No;1259;No;No;Portable;85;1;-1;0;;Suppression
31336;2009-03-13;28;Col bleu;Célibataire;Secondaire;No;387;Yes;No;Portable;61;11;282;1;Autre;Refus
31337;2009-03-13;47;Col bleu;Marié;Secondaire;No;238;Yes;Yes;Portable;3076;1;-1;0;;Souscrit
31338;2009-03-13;61;Manager;Marié;Tertiaire;No;5157;No;No;Portable;432;1;-1;0;;Refus
31339;2009-03-13;60;Technicien;Marié;Secondaire;No;1740;No;No;Portable;296;2;-1;0;;Souscrit
31340;2009-03-16;56;Manager;Marié;Secondaire;No;1928;No;No;Portable;0;6;115;4;Echec;Absent
31341;2009-03-16;78;Employé de ménage;Marié;Secondaire;No;499;No;No;Fixe;80;4;-1;0;;Refus
31342;2009-03-16;48;Technicien;Marié;Secondaire;No;1981;Yes;No;Portable;291;3;238;2;Succes;Refus
31343;2009-03-16;45;Technicien;Divorcé;Tertiaire;No;10768;Yes;No;Portable;0;2;-1;0;;Absent
31344;2009-03-16;123;Etudiant;;Secondaire;No;7387;No;;Portable;93;1;-1;0;;Refus
31345;2009-03-16;62;Indépendant;Marié;Tertiaire;No;4886;Yes;No;Fixe;44;1;-1;0;;Refus
31346;2009-03-16;57;Col bleu;Marié;Primaire;No;1610;No;No;Fixe;147;1;-1;0;;Refus
31347;2009-03-16;28;Etudiant;Célibataire;Secondaire;No;459;No;No;Portable;83;13;-1;0;;Refus
31348;2009-03-16;36;Entrepreuneur;Divorcé;Tertiaire;No;3407;No;No;Portable;392;4;-1;0;;Souscrit
31349;2009-03-17;68;Retraité;Célibataire;;No;518;No;No;Portable;74;1;-1;0;;Suppression
31350;2009-03-17;30;Manager;Marié;Tertiaire;No;739;No;No;Portable;163;2;-1;0;;En Attente
31351;2009-03-17;37;Services;Célibataire;Secondaire;No;1045;No;No;Portable;406;2;41;1;Echec;Souscrit
31352;2009-03-17;43;Admin;Marié;Secondaire;No;132;No;No;Portable;220;1;-1;0;;Souscrit
31353;2009-03-17;22;Etudiant;Célibataire;Secondaire;No;2139;No;No;Portable;0;8;-1;0;;Absent
31354;2009-03-17;46;Admin  ;Marié;Secondaire;No;974;No;No;Portable;178;1;-1;0;;Souscrit
31355;2009-03-17;37;Admin;Célibataire;Tertiaire;No;1000;Yes;No;Portable;195;1;-1;0;;Souscrit
31356;2009-03-17;31;Manager;Célibataire;Tertiaire;No;115;No;No;Portable;187;1;-1;0;;Souscrit
31357;2009-03-17;44;Manager;Marié;Tertiaire;No;3665;No;No;Portable;0;1;-1;0;;Absent
31358;2009-03-17;31;Technicien;Marié;Secondaire;No;180;No;No;Portable;299;2;-1;0;;Souscrit
31359;2009-03-17;30;Manager;Célibataire;Tertiaire;No;201;Yes;No;Portable;325;2;-1;0;;Souscrit
31360;2009-03-17;26;Indépendant;Célibataire;Tertiaire;No;657;No;Yes;Portable;0;2;-1;0;;Absent
31361;2009-03-17;29;Admin;Célibataire;Tertiaire;No;261;No;No;Portable;0;19;-1;0;;Absent
31362;2009-03-18;27;Etudiant;Célibataire;Secondaire;No;672;No;No;Portable;0;2;-1;0;;Absent
31363;2009-03-18;33;Technicien;Célibataire;Tertiaire;No;154;No;No;Portable;0;2;-1;0;;Absent
31364;2009-03-18;30;Manager;Marié;Tertiaire;No;8089;Yes;No;Portable;232;2;294;2;Echec;Souscrit
31365;2009-03-18;83;Retraité ;Marié;Secondaire;No;0;No;No;Portable;0;10;-1;0;;Absent
31366;2009-03-18;123;Admin;Célibataire;Tertiaire;No;8866;No;;Portable;278;2;-1;0;;Souscrit
31367;2009-03-18;35;Admin;Marié;Secondaire;No;2;Yes;No;Portable;194;1;-1;0;;Souscrit
31368;2009-03-18;59;Technicien;Marié;Secondaire;No;259;No;No;Portable;224;1;-1;0;;Souscrit
31369;2009-03-18;33;Employé de ménage;Célibataire;Tertiaire   ;No;1107;Yes;No;Portable;201;1;-1;0;;Souscrit
31370;2009-03-18;41;Services  ;Célibataire;Secondaire;No;-675;Yes;Yes;Portable;147;4;-1;0;;Souscrit
31371;2009-03-18;59;Admin;Marié;Secondaire;No;3735;No;No;Portable;203;4;121;2;Echec;Souscrit
31372;2009-03-19;37;Manager;Célibataire;Tertiaire;No;1730;No;No;Portable;167;1;-1;0;;Souscrit
31373;2009-03-19;55;Admin;Marié;Secondaire;No;9329;No;No;Portable;0;1;-1;0;;Absent
31374;2009-03-19;31;Services;Marié;Secondaire;No;447;No;No;Portable;220;3;-1;0;;Souscrit
31375;2009-03-20;28;Etudiant;Célibataire;Secondaire;No;5916;No;No;Portable;93;5;-1;0;;Refus
31376;2009-03-23;24;Admin;Célibataire;Secondaire;No;493;No;No;Portable;0;2;-1;0;;Absent
31377;2009-03-23;32;Manager;Marié;Tertiaire;No;376;Yes;No;Portable;248;4;-1;0;;Souscrit
31378;2009-03-23;26;Manager;Célibataire;Tertiaire;No;2786;No;No;Portable;415;1;-1;0;;Souscrit
31379;2009-03-23;46;Manager;Célibataire;Tertiaire;No;6651;No;No;Portable;0;1;-1;0;;Absent
31380;2009-03-23;53;Technicien;Marié;Secondaire;No;10185;No;No;Portable;115;1;-1;0;;Souscrit
31381;2009-03-23;30;Manager;Célibataire;Tertiaire;No;2;No;No;Portable;0;1;-1;0;;Absent
31382;2009-03-23;37;Admin;Célibataire;Secondaire;No;127;No;No;Portable;0;4;-1;0;;Absent
31383;2009-03-24;73;Retraité;Marié;Tertiaire;No;448;No;No;Portable;136;1;-1;0;;Souscrit
31384;2009-03-24;57;Retraité;Marié;Tertiaire;No;1292;No;No;Portable;89;1;-1;0;;Refus
31385;2009-03-24;41;Manager;Célibataire;Tertiaire;No;120;No;Yes;Portable;0;1;49;3;Autre;Absent
31386;2009-03-24;34;Chomeur;Marié;Secondaire;No;978;No;No;Portable;132;1;-1;0;;Souscrit
31387;2009-03-24;49;Chomeur;Marié;Tertiaire;No;377;No;No;Portable;74;2;-1;0;;Refus
31388;2009-03-24;41;Admin;Marié;Secondaire;No;158;Yes;No;Portable;115;2;-1;0;;Refus
31389;2009-03-24;58;Manager;Marié;Secondaire;No;111;No;No;Fixe;58;2;-1;0;;Suppression
31390;2009-03-24;26;Manager ;Célibataire;Tertiaire;No;15;No;No;Portable;116;2;-1;0;;Refus
31391;2009-03-24;53;Manager;Divorcé;Tertiaire;No;2245;No;No;Portable;125;2;-1;0;;Refus
31392;2009-03-24;46;Manager;Divorcé;Tertiaire;No;-130;Yes;No;Portable;144;2;-1;0;;Souscrit
31393;2009-03-24;76;Retraité;Divorcé;Primaire;No;3049;No;No;Portable;170;3;-1;0;;Souscrit
31394;2009-03-24;46;Manager;Marié;Tertiaire ;No;11385;No;No;Portable;269;3;-1;0;;Souscrit
31395;2009-03-25;83;Retraité;Divorcé;Primaire;No;46;No;No;Portable;115;1;-1;0;;Souscrit
31396;2009-03-25;40;Manager;Marié;Tertiaire;No;0;Yes;No;Portable;506;2;-1;0;;Souscrit
31397;2009-03-25;26;Admin;Célibataire;Tertiaire;No;689;No;No;Portable;78;1;-1;0;;Refus
31398;2009-03-25;23;Etudiant;Célibataire;Secondaire;No;4126;No;No;Portable;96;2;-1;0;;Souscrit
31399;2009-03-25;34;Manager;Célibataire;Tertiaire;No;212;No;No;Portable;278;8;-1;0;;Souscrit
31400;2009-03-25;24;Etudiant;Célibataire;Secondaire;No;1250;No;No;Portable;411;2;-1;0;;Souscrit
31401;2009-03-26;41;Manager;Divorcé;Tertiaire;No;25;Yes;Yes;Portable;117;2;-1;0;;Souscrit
31402;2009-03-26;39;Manager;Marié;Secondaire;No;2981;No;No;Portable;200;1;-1;0;;Souscrit
31403;2009-03-26;38;Admin;Marié;Secondaire;No;6706;No;No;Portable;0;2;-1;0;;Absent
31404;2009-03-26;48;Admin;Divorcé;Secondaire;No;0;Yes;Yes;Portable;94;1;-1;0;;Suppression
31405;2009-03-26;21;Admin;Célibataire;Tertiaire;No;242;No;Yes;Portable;131;4;-1;0;;Refus
31406;2009-03-26;37;Col bleu;Marié;Primaire;No;623;No;No;Portable;267;2;-1;0;;Refus
31407;2009-03-26;28;Admin;Célibataire;Secondaire;No;1277;No;No;Portable;475;1;-1;0;;Souscrit
31408;2009-03-26;40;Col bleu;Marié;Secondaire;No;5;No;No;Portable;0;2;-1;0;;Absent
31409;2009-03-26;55;Indépendant;Marié;Primaire;No;325;No;No;Portable;439;4;-1;0;;Refus
31410;2009-03-26;43;Manager;Marié;Secondaire;No;3301;Yes;Yes;Portable;278;2;-1;0;;Refus
31411;2009-03-26;57;Employé de ménage;Marié;Primaire;No;571;No;No;Portable;181;2;-1;0;;Refus
31412;2009-03-27;29;Col bleu;Marié;Primaire;No;201;Yes;No;Portable;101;12;-1;0;;Refus
31413;2009-03-27;34;Technicien;Marié;Secondaire;No;390;Yes;No;Portable;95;2;231;2;Echec;Souscrit
31414;2009-03-27;77;Retraité;Marié;Secondaire;No;9601;No;No;Fixe;515;1;-1;0;;Souscrit
31415;2009-03-27;36;Manager;Marié;Secondaire;No;565;No;No;Portable;300;1;-1;0;;Souscrit
31416;2009-03-27;58;Manager;Marié;Tertiaire;No;1384;Yes;No;Portable;342;1;-1;0;;Souscrit
31417;2009-03-27;45;Manager;Marié;;No;2466;No;No;Fixe;124;1;-1;0;;Refus
31418;2009-03-27;32;Indépendant;Célibataire;Tertiaire;No;658;Yes;No;Portable;283;1;-1;0;;Souscrit
31419;2009-03-27;38;Admin;Marié;Tertiaire  ;No;1988;No;No;Portable;164;2;130;2;Echec;Souscrit
31420;2009-03-27;47;Manager;Marié;Tertiaire;No;649;Yes;No;Portable;0;2;-1;0;;Absent
31421;2009-03-27;46;Admin;Marié;Secondaire;No;70;Yes;No;Portable;229;2;-1;0;;Souscrit
31422;2009-03-27;57;Manager;Divorcé;;No;0;No;No;Portable;102;1;-1;0;;Refus
31423;2009-03-27;35;Technicien;Marié;Tertiaire;No;122;No;No;Portable;0;1;-1;0;;Absent
31424;2009-03-27;50;Services;Marié;Secondaire;No;0;Yes;No;Portable;689;2;-1;0;;Suppression
31425;2009-03-27;27;Etudiant;Célibataire;Secondaire;No;213;No;No;Portable;378;1;-1;0;;Souscrit
31426;2009-03-27;33;Manager;Célibataire;Tertiaire;No;215;Yes;No;Portable;0;1;-1;0;;Absent
31427;2009-03-27;57;Technicien;Marié;Secondaire;No;3858;No;No;Portable;558;1;-1;0;;Refus
31428;2009-03-27;69;Retraité;Marié;;No;647;No;No;Fixe;0;1;-1;0;;Absent
31429;2009-03-27;46;Admin;Marié;Secondaire;No;-522;Yes;No;Portable;243;3;239;13;Autre;Souscrit
31430;2009-03-27;32;Technicien;Célibataire;Secondaire;No;234;No;No;Portable;166;2;-1;0;;Refus
31431;2009-03-27;59;Retraité;Marié;Tertiaire;No;9676;No;No;Fixe;234;2;-1;0;;Souscrit
31432;2009-03-27;19;Etudiant;Célibataire;Primaire;No;134;No;No;Portable;271;2;-1;0;;Souscrit
31433;2009-03-27;25;Manager;Célibataire;Tertiaire;No;316;No;No;Portable;347;2;-1;0;;Souscrit
31434;2009-03-30;23;Manager;Célibataire;Tertiaire;No;2143;No;No;Portable;180;2;-1;0;;Souscrit
31435;2009-03-30;32;Manager;Célibataire;Tertiaire;No;1613;No;No;Portable;0;2;129;5;Echec;Absent
31436;2009-03-30;44;Chomeur;Marié;Secondaire;No;2756;No;No;Portable;0;4;-1;0;;Absent
31437;2009-03-30;26;Admin;Célibataire;Secondaire;No;1327;No;No;Portable;171;4;-1;0;;Suppression
31438;2009-03-30;49;Admin;Marié;Tertiaire;No;255;Yes;No;Portable;0;6;-1;0;;Absent
31439;2009-03-30;32;Services;Marié;Secondaire;No;2833;Yes;No;Portable;415;1;-1;0;;Refus
31440;2009-03-30;31;Col bleu;Marié;Primaire;No;620;No;No;Portable;95;1;-1;0;;Suppression
31441;2009-03-30;47;Manager;Marié;Tertiaire;No;3663;No;No;Portable;364;3;-1;0;;Souscrit
31442;2009-03-30;23;Manager;Célibataire;Tertiaire;No;1004;Yes;No;Portable;114;2;-1;0;;Suppression
31443;2009-03-30;22;Admin;Célibataire;Secondaire;No;114;No;No;Portable;517;1;-1;0;;Souscrit
31444;2009-03-30;32;Etudiant;Célibataire;;No;2321;No;No;Portable;167;2;-1;0;;Refus
31445;2009-03-30;30;Manager;Célibataire;Tertiaire;No;6495;No;No;Portable;78;3;-1;0;;Suppression
31446;2009-03-30;27;Manager;Célibataire;Tertiaire;No;831;No;No;Portable;1081;2;-1;0;;Souscrit
31447;2009-03-30;73;Retraité;Divorcé;Primaire;No;2308;No;No;Fixe;163;2;-1;0;;Souscrit
31448;2009-03-30;26;Admin;Marié;Tertiaire;No;2855;No;No;Portable;52;3;-1;0;;Refus
31449;2009-03-30;36;Manager;Marié;Tertiaire;No;9324;Yes;No;Portable;138;8;-1;0;;Refus
31450;2009-03-30;24;Admin;Célibataire;Secondaire;No;753;Yes;No;Portable;0;15;-1;0;;Absent
31451;2009-03-31;57;Manager;Divorcé;Tertiaire;No;6468;Yes;No;Portable;684;4;-1;0;;Suppression
31452;2009-03-31;41;Manager;Marié;Tertiaire;No;1468;Yes;No;Portable;237;3;-1;0;;Souscrit
31453;2009-03-31;30;Admin;Célibataire;Tertiaire;No;311;No;No;Portable;158;2;-1;0;;Souscrit
31454;2009-03-31;60;Admin;Marié;Secondaire;No;7336;No;No;Portable;494;1;-1;0;;Refus
31455;2009-03-31;34;Technicien;Célibataire;Tertiaire;No;2658;Yes;No;Portable;265;1;230;2;Echec;Suppression
31456;2009-03-31;29;Manager;Marié;Tertiaire;No;250;Yes;No;Portable;0;2;257;1;Autre;Absent
31457;2009-03-31;55;Employé de ménage;Divorcé;Secondaire;No;0;No;No;Portable;0;1;-1;0;;Absent
31458;2009-03-31;33;Services;Marié;Secondaire;No;260;Yes;No;Portable;0;1;-1;0;;Absent
31459;2009-04-01;32;Technicien;Célibataire;Tertiaire;No;392;Yes;No;Portable;0;2;131;2;Echec;Absent
31460;2009-04-01;26;Admin;Célibataire;Secondaire;No;274;No;No;Portable;351;3;-1;0;;Souscrit
31461;2009-04-01;36;Entrepreuneur;Célibataire;Secondaire;No;45;Yes;No;Portable;0;1;-1;0;;Absent
31462;2009-04-01;35;Services;Divorcé;Secondaire;No;-121;Yes;Yes;Portable;73;1;-1;0;;Refus
31463;2009-04-01;123;Manager;;Tertiaire;No;10469;Yes;;Portable;0;2;-1;0;;Absent
31464;2009-04-01;32;Manager;Marié;Tertiaire;No;250;Yes;No;Portable;247;2;-1;0;;Suppression
31465;2009-04-01;39;Technicien;Divorcé;Secondaire;No;688;Yes;Yes;Portable;0;2;133;1;Echec;Absent
31466;2009-04-01;59;Retraité;Marié;Secondaire;No;1035;Yes;Yes;Portable;126;2;239;1;Echec;Refus
31467;2009-04-01;40;Technicien;Célibataire;Tertiaire;No;250;Yes;No;Portable;0;1;-1;0;;Absent
31468;2009-04-01;46;Services;Marié;Secondaire;No;184;Yes;No;Portable;836;1;-1;0;;Refus
31469;2009-04-01;33;Admin;Célibataire;Secondaire;No;285;Yes;No;Portable;427;1;329;1;Autre;Refus
31470;2009-04-01;40;Col bleu;Marié;Primaire;No;442;Yes;No;Portable;212;1;-1;0;;Refus
31471;2009-04-01;47;Col bleu;Marié;Secondaire;No;398;Yes;Yes;Portable;274;1;238;2;Echec;Refus
31472;2009-04-01;38;Col bleu;Célibataire;Tertiaire;No;172;Yes;No;Portable;1176;1;-1;0;;Souscrit
31473;2009-04-01;27;Manager;Célibataire;Tertiaire;No;0;Yes;No;Portable;0;1;-1;0;;Absent
31474;2009-04-01;37;Manager;Marié;Secondaire;No;1180;Yes;Yes;Portable;786;1;135;1;Autre;Refus
31475;2009-04-01;32;Services;Célibataire;Tertiaire;No;1743;Yes;No;Portable;1156;1;261;3;Autre;Refus
31476;2009-04-01;46;Manager;Divorcé;Tertiaire;No;507;Yes;No;Portable;1196;1;-1;0;;Souscrit
31477;2009-04-01;27;Technicien;Célibataire;Tertiaire;No;393;No;No;Portable;165;2;-1;0;;Souscrit
31478;2009-04-01;44;Services;Marié;Secondaire;No;5780;Yes;No;Portable;525;2;-1;0;;Refus
31479;2009-04-01;54;Retraité;Marié;Secondaire;No;1004;Yes;No;Portable;0;1;307;1;Echec;Absent
31480;2009-04-01;35;Technicien;Marié;Secondaire;No;0;No;No;Portable;295;1;303;1;Autre;Refus
31481;2009-04-01;38;Admin;Célibataire;Secondaire;No;10;No;No;Portable;117;1;-1;0;;Refus
31482;2009-04-01;63;Indépendant;Marié;Tertiaire;No;-39;No;No;Portable;387;2;-1;0;;Souscrit
31483;2009-04-01;46;Indépendant;Divorcé;Tertiaire;No;926;Yes;No;Portable;0;1;133;3;Echec;Absent
31484;2009-04-01;49;Admin;Marié;Primaire;No;686;Yes;Yes;Portable;286;2;225;4;Autre;Refus
31485;2009-04-01;34;Col bleu;Marié;Secondaire;No;1924;Yes;Yes;Portable;161;2;253;1;Echec;Suppression
31486;2009-04-01;52;Admin;Divorcé;Secondaire;No;1256;Yes;No;Portable;498;3;-1;0;;Refus
31487;2009-04-01;45;Services;Divorcé;Secondaire;No;396;Yes;Yes;Portable;251;4;329;4;Echec;Refus
31488;2009-04-01;41;Col bleu;Marié;Secondaire;No;0;Yes;No;Portable;0;2;-1;0;;Absent
31489;2009-04-01;58;Manager;Divorcé;Tertiaire;No;315;Yes;No;Portable;0;2;135;2;Echec;Absent
31490;2009-04-01;49;Manager;Divorcé;Tertiaire;No;20727;No;No;Portable;285;3;132;2;Echec;Refus
31491;2009-04-01;38;Col bleu;Célibataire;Secondaire;No;2422;Yes;No;Portable;0;2;-1;0;;Absent
31492;2009-04-01;19;Etudiant;Célibataire;;No;779;No;No;Portable;184;4;-1;0;;Souscrit
31493;2009-04-01;52;Services;Marié;Secondaire;No;2070;No;No;Fixe;0;3;-1;0;;Absent
31494;2009-04-01;37;Manager;Célibataire;Tertiaire;No;457;Yes;No;Portable;510;3;-1;0;;Suppression
31495;2009-04-01;123;Col bleu;Célibataire;Secondaire;No;13408;No;;Portable;0;2;-1;0;;Absent
31496;2009-04-02;54;Manager;Divorcé;Tertiaire;No;5399;No;Yes;Portable;80;3;-1;0;;Suppression
31497;2009-04-02;34;Admin;Marié;Secondaire;No;1474;No;No;Portable;739;2;-1;0;;Souscrit
31498;2009-04-02;56;Manager;Marié;Tertiaire;No;480;Yes;No;Fixe;0;2;-1;0;;Absent
31499;2009-04-02;38;Manager;Célibataire;;No;715;Yes;No;Portable;0;1;132;3;Echec;Absent
31500;2009-04-02;45;Manager;Marié;Tertiaire;No;753;Yes;No;Portable;2870;2;-1;0;;Refus
31501;2009-04-02;24;Col bleu;Marié;Secondaire;No;-220;Yes;No;Portable;0;1;-1;0;;Absent
31502;2009-04-02;50;Manager;Divorcé;Tertiaire;No;405;No;No;Portable;82;6;-1;0;;Refus
31503;2009-04-02;49;Admin;Marié;Secondaire;No;182;Yes;No;Portable;303;1;331;2;Echec;Refus
31504;2009-04-02;123;Col bleu;;Secondaire;No;0;Yes;;Portable;473;1;-1;0;;Refus
31505;2009-04-02;33;Col bleu;Marié;Secondaire;No;3576;Yes;No;Portable;0;1;308;2;Autre;Absent
31506;2009-04-02;32;Admin;Célibataire;Secondaire;No;471;No;Yes;Portable;243;3;-1;0;;Souscrit
31507;2009-04-02;42;Manager;Marié;Tertiaire;No;2772;Yes;No;Portable;0;1;-1;0;;Absent
31508;2009-04-02;33;Manager;Célibataire;Tertiaire;No;3161;Yes;No;Portable;313;3;-1;0;;Souscrit
31509;2009-04-02;52;Manager;Marié;Tertiaire;No;-2712;Yes;Yes;Portable;253;1;-1;0;;Refus
31510;2009-04-02;22;Etudiant  ;Célibataire;Secondaire;No;722;Yes;No;Portable;0;1;-1;0;;Absent
31511;2009-04-02;45;Admin;Célibataire;Tertiaire;No;1683;Yes;No;Portable;277;1;-1;0;;Refus
31512;2009-04-02;37;Manager;Célibataire;Secondaire;No;0;Yes;Yes;Portable;0;2;-1;0;;Absent
31513;2009-04-02;36;Technicien ;Marié;Secondaire;No;4613;No;No;Portable;0;1;134;2;Echec;Absent
31514;2009-04-02;41;Services;Marié;;No;1236;Yes;No;Portable;229;2;-1;0;;Refus
31515;2009-04-02;23;Etudiant;Célibataire;Secondaire;No;165;Yes;No;Portable;148;1;-1;0;;Suppression
31516;2009-04-02;36;Technicien;Marié;Secondaire;No;0;No;No;Portable;748;1;-1;0;;Refus
31517;2009-04-02;39;Technicien ;Marié;Secondaire;No;508;Yes;No;Portable;0;2;135;5;Echec;Absent
31518;2009-04-02;48;Services;Marié;Secondaire;No;0;Yes;No;Portable;146;1;267;1;Echec;Refus
31519;2009-04-02;38;Col bleu;Marié;;No;0;Yes;No;Portable;477;2;267;1;Echec;Refus
31520;2009-04-02;46;Indépendant;Marié;Secondaire;No;-30;Yes;Yes;Portable;0;1;300;2;Echec;Absent
31521;2009-04-02;35;Indépendant;Marié;Tertiaire;No;560;Yes;No;Portable;58;1;136;1;Echec;Refus
31522;2009-04-02;35;Indépendant;Marié;Tertiaire  ;No;1250;Yes;No;Portable;0;1;136;1;Autre;Absent
31523;2009-04-02;45;Employé de ménage;Marié;Primaire;No;403;No;No;Portable;0;1;-1;0;;Absent
31524;2009-04-02;54;Admin;Marié;Secondaire;No;1342;Yes;No;Portable;0;1;-1;0;;Absent
31525;2009-04-02;58;Technicien;Marié;Secondaire;No;1;No;No;Portable;0;1;64;2;Echec;Absent
31526;2009-04-02;47;Col bleu;Marié;Secondaire;No;1612;Yes;No;Portable;1164;1;-1;0;;Souscrit
31527;2009-04-02;74;Employé de ménage;Marié;;No;161;No;No;Fixe;240;1;-1;0;;Refus
31528;2009-04-02;48;Admin;Divorcé;Secondaire;No;4099;No;No;Portable;397;2;-1;0;;Souscrit
31529;2009-04-02;35;Manager;Célibataire;Tertiaire;No;4348;Yes;No;Portable;0;3;217;8;Echec;Absent
31530;2009-04-02;39;Technicien;Divorcé;Tertiaire;No;113;Yes;Yes;Portable;0;2;-1;0;;Absent
31531;2009-04-02;67;Retraité;Marié;Primaire;No;4066;No;No;Portable;0;6;-1;0;;Absent
31532;2009-04-02;32;Admin   ;Marié;Tertiaire;No;233;Yes;No;Portable;0;2;133;4;Echec;Absent
31533;2009-04-02;30;Manager;Célibataire;Tertiaire;No;0;Yes;No;Portable;293;2;314;2;Echec;Refus
31534;2009-04-02;34;Technicien;Divorcé;Secondaire;No;705;Yes;Yes;Portable;0;1;-1;0;;Absent
31535;2009-04-02;53;Col bleu;Marié;Primaire;No;1409;Yes;No;Portable;464;1;287;1;Echec;Suppression
31536;2009-04-02;58;;Marié;;No;68;No;No;Portable;268;1;-1;0;;Souscrit
31537;2009-04-02;28;Etudiant;Célibataire;Secondaire;No;1350;Yes;No;Portable;173;2;-1;0;;Refus
31538;2009-04-02;35;Admin;Célibataire;Secondaire;No;663;Yes;No;Portable;359;3;-1;0;;Refus
31539;2009-04-02;40;Services;Marié;Secondaire;No;879;Yes;Yes;Portable;349;3;-1;0;;Refus
31540;2009-04-02;40;Manager;Marié;Primaire;No;738;Yes;Yes;Portable;0;2;258;3;Echec;Absent
31541;2009-04-02;45;Manager;Marié;Primaire;No;4629;No;No;Fixe;285;2;-1;0;;Refus
31542;2009-04-02;24;Etudiant;Célibataire;Primaire;No;1283;No;No;Portable;0;2;-1;0;;Absent
31543;2009-04-02;35;Col bleu;Marié;Secondaire;No;2643;Yes;No;Portable;0;3;330;1;Autre;Absent
31544;2009-04-02;57;Manager;Marié;Tertiaire;No;1631;Yes;No;Portable;0;2;261;3;Echec;Absent
31545;2009-04-02;30;Col bleu;Célibataire;Secondaire;No;148;No;No;Portable;206;1;-1;0;;Refus
31546;2009-04-03;26;Etudiant;Célibataire;Tertiaire;No;193;No;No;Portable;48;2;-1;0;;Refus
31547;2009-04-03;39;Col bleu;Marié;Primaire;No;176;Yes;Yes;Portable;0;2;-1;0;;Absent
31548;2009-04-03;37;Manager;Marié;Tertiaire;No;489;Yes;No;Portable;0;2;133;6;Echec;Absent
31549;2009-04-03;38;Technicien;Marié;Secondaire;No;-421;Yes;No;Portable;0;1;332;5;Echec;Absent
31550;2009-04-03;44;Entrepreuneur;Marié;Secondaire;No;887;Yes;No;Portable;0;2;-1;0;;Absent
31551;2009-04-03;54;Retraité;Marié;Primaire;No;136;Yes;No;Portable;0;1;332;2;Echec;Absent
31552;2009-04-03;54;Entrepreuneur;Célibataire;Tertiaire;No;5417;Yes;No;Portable;376;1;-1;0;;Suppression
31553;2009-04-03;123;Services;Marié;;No;854;Yes;No;Portable;0;3;-1;0;;Absent
31554;2009-04-03;61;Technicien;Marié;Tertiaire;No;0;No;No;Portable;0;1;-1;0;;Absent
31555;2009-04-03;56;Admin;Marié;Primaire;No;0;Yes;No;Portable;353;2;227;4;Echec;Refus
31556;2009-04-03;50;Manager;Marié;Tertiaire   ;No;414;Yes;No;Portable;707;1;302;3;Echec;Souscrit
31557;2009-04-03;24;Services;Célibataire;Secondaire;No;496;Yes;No;Portable;297;1;323;2;Echec;Refus
31558;2009-04-03;39;Technicien;Marié;Tertiaire;No;2869;No;No;Portable;115;1;-1;0;;Refus
31559;2009-04-03;42;Col bleu;Marié;Secondaire;No;1297;Yes;No;Portable;697;2;-1;0;;Suppression
31560;2009-04-03;35;Admin;Marié;Secondaire;No;3187;Yes;No;Portable;0;1;135;3;Echec;Absent
31561;2009-04-03;31;Services;Célibataire;Secondaire;No;695;Yes;No;Portable;314;1;318;1;Echec;Refus
31562;2009-04-03;34;Col bleu;Célibataire;Secondaire;Yes;-60;No;No;Portable;84;1;332;1;Echec;Refus
31563;2009-04-03;38;Technicien  ;Marié;Secondaire;No;275;Yes;No;Portable;277;2;333;1;Echec;Refus
31564;2009-04-03;32;Manager;Divorcé;Tertiaire;No;530;Yes;No;Portable;170;1;-1;0;;Refus
31565;2009-04-03;42;Technicien;Marié;Tertiaire   ;No;782;No;No;Portable;0;1;-1;0;;Absent
31566;2009-04-03;68;Retraité ;Marié;Secondaire;No;3588;No;No;Fixe;119;1;-1;0;;Refus
31567;2009-04-03;56;Retraité;Marié;Secondaire;No;3948;No;No;Portable;0;1;135;3;Echec;Absent
